is.k3,mother.alive,offspring.sex,offspring.age,partner.relation,anon.offspring.id
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,3,in.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,aunt,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,in.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,in.pod-non.relative,91
0,alive,M,3,in.pod-non.relative,91
0,alive,M,3,in.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,5,in.pod-non.relative,91
0,alive,M,5,in.pod-non.relative,91
0,alive,M,5,in.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,in.pod-non.relative,91
0,alive,M,5,in.pod-non.relative,91
0,alive,M,5,in.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,7,aunt,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,aunt,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
1,alive,M,9,aunt,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,aunt,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,1,out.pod-non.relative,91
0,alive,M,1,out.pod-non.relative,91
0,alive,M,1,out.pod-non.relative,91
0,alive,M,1,in.pod-non.relative,91
0,alive,M,1,aunt,91
0,alive,M,1,in.pod-non.relative,91
0,alive,M,1,aunt,91
0,alive,M,1,out.pod-non.relative,91
0,alive,M,1,out.pod-non.relative,91
0,alive,M,1,out.pod-non.relative,91
0,alive,M,1,out.pod-non.relative,91
0,alive,M,1,out.pod-non.relative,91
0,alive,M,1,out.pod-non.relative,91
0,alive,M,1,out.pod-non.relative,91
0,alive,M,1,out.pod-non.relative,91
0,alive,M,1,out.pod-non.relative,91
0,alive,M,1,in.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,out.pod-non.relative,91
0,alive,M,2,aunt,91
0,alive,M,2,aunt,91
0,alive,M,3,in.pod-non.relative,91
0,alive,M,3,in.pod-non.relative,91
0,alive,M,3,in.pod-non.relative,91
0,alive,M,3,in.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,out.pod-non.relative,91
0,alive,M,3,aunt,91
0,alive,M,3,in.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,aunt,91
0,alive,M,4,in.pod-non.relative,91
0,alive,M,4,in.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,in.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,in.pod-non.relative,91
0,alive,M,4,in.pod-non.relative,91
0,alive,M,4,in.pod-non.relative,91
0,alive,M,4,in.pod-non.relative,91
0,alive,M,4,in.pod-non.relative,91
0,alive,M,4,in.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,out.pod-non.relative,91
0,alive,M,4,in.pod-non.relative,91
0,alive,M,4,aunt,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,out.pod-non.relative,91
0,alive,M,5,in.pod-non.relative,91
0,alive,M,5,aunt,91
0,alive,M,5,in.pod-non.relative,91
0,alive,M,5,in.pod-non.relative,91
0,alive,M,5,in.pod-non.relative,91
0,alive,M,5,in.pod-non.relative,91
1,alive,M,5,sibling.other.sex,91
0,alive,M,5,aunt,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,6,aunt,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,6,in.pod-non.relative,91
1,alive,M,6,sibling.other.sex,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,aunt,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,out.pod-non.relative,91
0,alive,M,6,in.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,out.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,7,in.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,aunt,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,aunt,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,in.pod-non.relative,91
0,alive,M,8,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,9,out.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,9,aunt,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,9,in.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,out.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,10,in.pod-non.relative,91
0,alive,M,2,in.pod-non.relative,92
0,alive,M,2,in.pod-non.relative,92
0,alive,M,2,in.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,sibling.same.sex,92
0,alive,M,3,out.pod-non.relative,92
1,alive,M,4,sibling.same.sex,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,out.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
0,alive,M,1,in.pod-non.relative,92
1,alive,M,1,sibling.same.sex,92
1,alive,M,1,sibling.same.sex,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
0,alive,M,2,out.pod-non.relative,92
1,alive,M,2,sibling.same.sex,92
0,alive,M,2,in.pod-non.relative,92
0,alive,M,2,in.pod-non.relative,92
0,alive,M,2,in.pod-non.relative,92
0,alive,M,2,in.pod-non.relative,92
0,alive,M,2,in.pod-non.relative,92
0,alive,M,2,in.pod-non.relative,92
0,alive,M,2,in.pod-non.relative,92
0,alive,M,2,in.pod-non.relative,92
0,alive,M,2,in.pod-non.relative,92
0,alive,M,2,in.pod-non.relative,92
1,alive,M,2,sibling.same.sex,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,out.pod-non.relative,92
0,alive,M,3,in.pod-non.relative,92
0,alive,M,3,sibling.same.sex,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,in.pod-non.relative,92
0,alive,M,4,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,out.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
0,alive,M,5,in.pod-non.relative,92
1,alive,M,5,sibling.same.sex,92
0,alive,M,1,in.pod-non.relative,93
0,alive,M,1,out.pod-non.relative,93
0,alive,M,1,out.pod-non.relative,93
0,alive,M,1,sibling.other.sex,93
0,alive,M,2,in.pod-non.relative,93
0,alive,M,2,in.pod-non.relative,93
0,alive,M,2,in.pod-non.relative,93
1,alive,M,2,sibling.other.sex,93
0,alive,M,2,out.pod-non.relative,93
0,alive,M,2,out.pod-non.relative,93
0,alive,M,2,out.pod-non.relative,93
0,alive,M,2,out.pod-non.relative,93
0,alive,M,2,in.pod-non.relative,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,sibling.other.sex,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,in.pod-non.relative,93
1,alive,M,4,sibling.other.sex,93
0,alive,M,4,in.pod-non.relative,93
0,alive,M,4,out.pod-non.relative,93
0,alive,M,4,out.pod-non.relative,93
0,alive,M,4,in.pod-non.relative,93
0,alive,M,4,in.pod-non.relative,93
0,alive,M,4,out.pod-non.relative,93
0,alive,M,4,out.pod-non.relative,93
0,alive,M,5,sibling.other.sex,93
0,alive,M,1,out.pod-non.relative,93
0,alive,M,1,out.pod-non.relative,93
0,alive,M,1,out.pod-non.relative,93
0,alive,M,1,out.pod-non.relative,93
0,alive,M,1,out.pod-non.relative,93
0,alive,M,1,out.pod-non.relative,93
0,alive,M,1,out.pod-non.relative,93
0,alive,M,1,out.pod-non.relative,93
0,alive,M,1,out.pod-non.relative,93
0,alive,M,1,out.pod-non.relative,93
0,alive,M,1,in.pod-non.relative,93
0,alive,M,1,in.pod-non.relative,93
0,alive,M,2,out.pod-non.relative,93
0,alive,M,2,out.pod-non.relative,93
0,alive,M,2,out.pod-non.relative,93
0,alive,M,2,out.pod-non.relative,93
0,alive,M,2,out.pod-non.relative,93
0,alive,M,2,out.pod-non.relative,93
0,alive,M,2,out.pod-non.relative,93
1,alive,M,2,sibling.other.sex,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,out.pod-non.relative,93
0,alive,M,3,in.pod-non.relative,93
0,alive,M,3,sibling.other.sex,93
0,alive,M,3,nibbling,93
0,alive,M,3,in.pod-non.relative,93
0,alive,M,3,in.pod-non.relative,93
0,alive,M,3,in.pod-non.relative,93
0,alive,M,4,in.pod-non.relative,93
0,alive,M,4,out.pod-non.relative,93
0,alive,M,4,out.pod-non.relative,93
1,alive,M,4,sibling.other.sex,93
